2026-02-16 04:30:59.566703	https://www.encodeproject.org/report/?type=File&file_format=bed&assay_title=eCLIP&biosample_ontology.term_name=K562&biosample_ontology.term_name=HepG2&target.label=HNRNPC&target.label=IGF2BP1&target.label=IGF2BP2&target.label=TIA1&target.label=HNRNPK&target.label=PCBP2&target.label=RBFOX2&target.label=TARDBP&target.label=QKI&target.label=SRSF1&target.label=SRSF9&target.label=RBM22&target.label=TRA2A&target.label=HNRNPL&target.label=LIN28B&target.label=FUS&target.label=MATR3&target.label=HNRNPA1&target.label=HNRNPM&target.label=NONO&target.label=U2AF2&target.label=EWSR1&target.label=PTBP1&limit=all
ID	Title	Accession	Dataset	Genome assembly	Technical replicates	Biological replicates	File Format	File type	File format type	File size	Assay term name	Biosample name	Organ	Simple biosample summary	Batch	Target label	Download URL	Derived from	Genome annotation	Library	Paired end identifier	Paired with	Preferred Default	Run type	Read length	Mapped read length (nt)	Cropped read length (nt)	Cropped read length tolerance (nt)	Mapped run type for bam files	Read length units	Output category	Output type	Index of	QC Metric	Lab	Project	Analysis step run	Date created	Analysis step version	Restricted file	Submitter comment	Status	Annotation type	Annotation subtype	Biochemical activity	Encyclopedia version
/files/ENCFF025QVR/	ENCFF025QVR	ENCFF025QVR	/experiments/ENCSR828ZID/	hg19	2_1	2	bed	bed narrowPeak	narrowPeak	586202	eCLIP	HepG2	endocrine gland,exocrine gland,liver,epithelium		/biosamples/ENCBS814VTY/	HNRNPK	/files/ENCFF025QVR/@@download/ENCFF025QVR.bed.gz	/files/ENCFF329QRR/,/files/ENCFF538YHY/		ENCLB276ADD											annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/82238836-cea9-4cf0-a206-c383310b79f8/	2016-04-05T16:42:26.340273+00:00	/analysis-step-versions/eclip-normalization-step-v-1-0/			revoked				
/files/ENCFF030USB/	ENCFF030USB	ENCFF030USB	/experiments/ENCSR987FTF/	hg19	2_1	2	bed	bed narrowPeak	narrowPeak	681347	eCLIP	HepG2	endocrine gland,exocrine gland,liver,epithelium		/biosamples/ENCBS537ADD/	RBFOX2	/files/ENCFF030USB/@@download/ENCFF030USB.bed.gz	/files/ENCFF154BQS/,/files/ENCFF590UCY/		ENCLB696TLV											annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/82238836-cea9-4cf0-a206-c383310b79f8/	2016-04-05T16:42:06.980368+00:00	/analysis-step-versions/eclip-normalization-step-v-1-0/			revoked				
/files/ENCFF439OHA/	ENCFF439OHA	ENCFF439OHA	/experiments/ENCSR339FUY/	hg19	1_1	1	bed	bed narrowPeak	narrowPeak	863719	eCLIP	HepG2	endocrine gland,exocrine gland,liver,epithelium		/biosamples/ENCBS548DJV/	PCBP2	/files/ENCFF439OHA/@@download/ENCFF439OHA.bed.gz	/files/ENCFF812IPR/,/files/ENCFF124RDW/		ENCLB089KST											annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/82238836-cea9-4cf0-a206-c383310b79f8/	2016-04-05T16:46:06.643825+00:00	/analysis-step-versions/eclip-normalization-step-v-1-0/			revoked				
/files/ENCFF577HFG/	ENCFF577HFG	ENCFF577HFG	/experiments/ENCSR981WKN/	hg19	2_1	2	bed	bed narrowPeak	narrowPeak	707825	eCLIP	K562	bodily fluid,blood		/biosamples/ENCBS831COV/	PTBP1	/files/ENCFF577HFG/@@download/ENCFF577HFG.bed.gz	/files/ENCFF517FVN/,/files/ENCFF982TFI/		ENCLB289NPV											annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/82238836-cea9-4cf0-a206-c383310b79f8/	2016-04-05T16:47:28.795831+00:00	/analysis-step-versions/eclip-normalization-step-v-1-0/			revoked				
/files/ENCFF326LAQ/	ENCFF326LAQ	ENCFF326LAQ	/experiments/ENCSR893RAV/	hg19	2_1	2	bed	bed narrowPeak	narrowPeak	1231307	eCLIP	K562	bodily fluid,blood		/biosamples/ENCBS666SJB/	U2AF2	/files/ENCFF326LAQ/@@download/ENCFF326LAQ.bed.gz	/files/ENCFF783DTX/,/files/ENCFF097VMD/		ENCLB959MMV											annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/82238836-cea9-4cf0-a206-c383310b79f8/	2016-04-05T16:45:30.142349+00:00	/analysis-step-versions/eclip-normalization-step-v-1-0/			revoked				
/files/ENCFF059GSO/	ENCFF059GSO	ENCFF059GSO	/experiments/ENCSR365NVO/	hg19	1_1	1	bed	bed narrowPeak	narrowPeak	797490	eCLIP	K562	bodily fluid,blood		/biosamples/ENCBS774KGY/	TRA2A	/files/ENCFF059GSO/@@download/ENCFF059GSO.bed.gz	/files/ENCFF222FBC/,/files/ENCFF175TON/		ENCLB985UUR											annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/82238836-cea9-4cf0-a206-c383310b79f8/	2016-04-05T16:45:07.548467+00:00	/analysis-step-versions/eclip-normalization-step-v-1-0/			revoked				
/files/ENCFF867GHS/	ENCFF867GHS	ENCFF867GHS	/experiments/ENCSR769UEW/	hg19	1_1	1	bed	bed narrowPeak	narrowPeak	688311	eCLIP	HepG2	endocrine gland,exocrine gland,liver,epithelium		/biosamples/ENCBS990SBY/	HNRNPA1	/files/ENCFF867GHS/@@download/ENCFF867GHS.bed.gz	/files/ENCFF963VIU/,/files/ENCFF205PBQ/		ENCLB919ECK											annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/82238836-cea9-4cf0-a206-c383310b79f8/	2016-04-05T16:45:15.409514+00:00	/analysis-step-versions/eclip-normalization-step-v-1-0/			revoked				
/files/ENCFF938QXN/	ENCFF938QXN	ENCFF938QXN	/experiments/ENCSR989VIY/	hg19	2_1	2	bed	bed narrowPeak	narrowPeak	1168405	eCLIP	HepG2	endocrine gland,exocrine gland,liver,epithelium		/biosamples/ENCBS859FFE/	SRSF1	/files/ENCFF938QXN/@@download/ENCFF938QXN.bed.gz	/files/ENCFF832WNY/,/files/ENCFF445NNG/		ENCLB742AYH											annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/82238836-cea9-4cf0-a206-c383310b79f8/	2016-04-05T16:51:35.113921+00:00	/analysis-step-versions/eclip-normalization-step-v-1-0/			revoked				
/files/ENCFF894MMI/	ENCFF894MMI	ENCFF894MMI	/experiments/ENCSR861GYE/	hg19	1_1	1	bed	bed narrowPeak	narrowPeak	921647	eCLIP	HepG2	endocrine gland,exocrine gland,liver,epithelium		/biosamples/ENCBS362ASG/	LIN28B	/files/ENCFF894MMI/@@download/ENCFF894MMI.bed.gz	/files/ENCFF763NGW/,/files/ENCFF362UUB/		ENCLB173YRG											annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/82238836-cea9-4cf0-a206-c383310b79f8/	2016-04-05T16:48:03.884684+00:00	/analysis-step-versions/eclip-normalization-step-v-1-0/			revoked				
/files/ENCFF323APL/	ENCFF323APL	ENCFF323APL	/experiments/ENCSR887LPK/	hg19	2_1	2	bed	bed narrowPeak	narrowPeak	322349	eCLIP	K562	bodily fluid,blood		/biosamples/ENCBS318IMK/	EWSR1	/files/ENCFF323APL/@@download/ENCFF323APL.bed.gz	/files/ENCFF922VUQ/,/files/ENCFF485UCP/		ENCLB959KMS											annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/82238836-cea9-4cf0-a206-c383310b79f8/	2016-04-05T16:53:39.437423+00:00	/analysis-step-versions/eclip-normalization-step-v-1-0/			revoked				
/files/ENCFF073CUN/	ENCFF073CUN	ENCFF073CUN	/experiments/ENCSR456JJQ/	hg19	2_1	2	bed	bed narrowPeak	narrowPeak	847394	eCLIP	HepG2	endocrine gland,exocrine gland,liver,epithelium		/biosamples/ENCBS308ZPA/	RBM22	/files/ENCFF073CUN/@@download/ENCFF073CUN.bed.gz	/files/ENCFF743SKO/,/files/ENCFF091VIF/		ENCLB019FNY											annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/82238836-cea9-4cf0-a206-c383310b79f8/	2016-04-05T16:51:57.031656+00:00	/analysis-step-versions/eclip-normalization-step-v-1-0/			revoked				
/files/ENCFF934ZVJ/	ENCFF934ZVJ	ENCFF934ZVJ	/experiments/ENCSR970NKP/	hg19	1_1	1	bed	bed narrowPeak	narrowPeak	880323	eCLIP	K562	bodily fluid,blood		/biosamples/ENCBS081NLE/	LIN28B	/files/ENCFF934ZVJ/@@download/ENCFF934ZVJ.bed.gz	/files/ENCFF103UQK/,/files/ENCFF981KYA/		ENCLB736ETW											annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/82238836-cea9-4cf0-a206-c383310b79f8/	2016-04-05T16:52:35.701797+00:00	/analysis-step-versions/eclip-normalization-step-v-1-0/			revoked				
/files/ENCFF887DHR/	ENCFF887DHR	ENCFF887DHR	/experiments/ENCSR268ETU/	hg19	2_1	2	bed	bed narrowPeak	narrowPeak	487019	eCLIP	K562	bodily fluid,blood		/biosamples/ENCBS253VOZ/	HNRNPK	/files/ENCFF887DHR/@@download/ENCFF887DHR.bed.gz	/files/ENCFF049KXT/,/files/ENCFF742LSN/		ENCLB654MHU											annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/82238836-cea9-4cf0-a206-c383310b79f8/	2016-04-05T16:52:49.936794+00:00	/analysis-step-versions/eclip-normalization-step-v-1-0/			revoked				
/files/ENCFF343XCK/	ENCFF343XCK	ENCFF343XCK	/experiments/ENCSR062NNB/	hg19	2_1	2	bed	bed narrowPeak	narrowPeak	1149672	eCLIP	K562	bodily fluid,blood		/biosamples/ENCBS978JIM/	IGF2BP2	/files/ENCFF343XCK/@@download/ENCFF343XCK.bed.gz	/files/ENCFF446VVE/,/files/ENCFF011HZT/		ENCLB806OUQ											annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/82238836-cea9-4cf0-a206-c383310b79f8/	2016-04-05T16:44:05.353055+00:00	/analysis-step-versions/eclip-normalization-step-v-1-0/			revoked				
/files/ENCFF406QZP/	ENCFF406QZP	ENCFF406QZP	/experiments/ENCSR314UMJ/	hg19	2_1	2	bed	bed narrowPeak	narrowPeak	502743	eCLIP	HepG2	endocrine gland,exocrine gland,liver,epithelium		/biosamples/ENCBS015PAC/	TRA2A	/files/ENCFF406QZP/@@download/ENCFF406QZP.bed.gz	/files/ENCFF693CSS/,/files/ENCFF413FAM/		ENCLB690VOR											annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/82238836-cea9-4cf0-a206-c383310b79f8/	2016-04-05T16:43:16.929241+00:00	/analysis-step-versions/eclip-normalization-step-v-1-0/			revoked				
/files/ENCFF034HCU/	ENCFF034HCU	ENCFF034HCU	/experiments/ENCSR975KIR/	hg19	2_1	2	bed	bed narrowPeak	narrowPeak	876785	eCLIP	K562	bodily fluid,blood		/biosamples/ENCBS301EZU/	IGF2BP1	/files/ENCFF034HCU/@@download/ENCFF034HCU.bed.gz	/files/ENCFF956NTH/,/files/ENCFF425DPU/		ENCLB795NJI											annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/82238836-cea9-4cf0-a206-c383310b79f8/	2016-04-05T16:43:26.637654+00:00	/analysis-step-versions/eclip-normalization-step-v-1-0/			revoked				
/files/ENCFF735HJV/	ENCFF735HJV	ENCFF735HJV	/experiments/ENCSR987FTF/	hg19	1_1	1	bed	bed narrowPeak	narrowPeak	802342	eCLIP	HepG2	endocrine gland,exocrine gland,liver,epithelium		/biosamples/ENCBS547JWV/	RBFOX2	/files/ENCFF735HJV/@@download/ENCFF735HJV.bed.gz	/files/ENCFF994WPX/,/files/ENCFF590UCY/		ENCLB180GIG											annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/82238836-cea9-4cf0-a206-c383310b79f8/	2016-04-05T16:42:02.598941+00:00	/analysis-step-versions/eclip-normalization-step-v-1-0/			revoked				
/files/ENCFF252IAP/	ENCFF252IAP	ENCFF252IAP	/experiments/ENCSR744GEU/	hg19	1_1	1	bed	bed narrowPeak	narrowPeak	809660	eCLIP	HepG2	endocrine gland,exocrine gland,liver,epithelium		/biosamples/ENCBS537ADD/	IGF2BP1	/files/ENCFF252IAP/@@download/ENCFF252IAP.bed.gz	/files/ENCFF059OSQ/,/files/ENCFF772RXA/		ENCLB134DWM											annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/82238836-cea9-4cf0-a206-c383310b79f8/	2016-04-05T16:42:11.825343+00:00	/analysis-step-versions/eclip-normalization-step-v-1-0/			revoked				
/files/ENCFF479DUE/	ENCFF479DUE	ENCFF479DUE	/experiments/ENCSR887LPK/	hg19	1_1	1	bed	bed narrowPeak	narrowPeak	337913	eCLIP	K562	bodily fluid,blood		/biosamples/ENCBS489LOC/	EWSR1	/files/ENCFF479DUE/@@download/ENCFF479DUE.bed.gz	/files/ENCFF455LTY/,/files/ENCFF485UCP/		ENCLB689GWR											annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/82238836-cea9-4cf0-a206-c383310b79f8/	2016-04-05T16:53:35.155879+00:00	/analysis-step-versions/eclip-normalization-step-v-1-0/			revoked				
/files/ENCFF357WUJ/	ENCFF357WUJ	ENCFF357WUJ	/experiments/ENCSR432XUP/	hg19	2_1	2	bed	bed narrowPeak	narrowPeak	820704	eCLIP	K562	bodily fluid,blood		/biosamples/ENCBS081NLE/	SRSF1	/files/ENCFF357WUJ/@@download/ENCFF357WUJ.bed.gz	/files/ENCFF833PXB/,/files/ENCFF913MGS/		ENCLB504TND											annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/82238836-cea9-4cf0-a206-c383310b79f8/	2016-04-05T16:52:03.572024+00:00	/analysis-step-versions/eclip-normalization-step-v-1-0/			revoked				
/files/ENCFF184UOA/	ENCFF184UOA	ENCFF184UOA	/experiments/ENCSR828ZID/	hg19	1_1	1	bed	bed narrowPeak	narrowPeak	722829	eCLIP	HepG2	endocrine gland,exocrine gland,liver,epithelium		/biosamples/ENCBS864WAF/	HNRNPK	/files/ENCFF184UOA/@@download/ENCFF184UOA.bed.gz	/files/ENCFF457EXY/,/files/ENCFF538YHY/		ENCLB335FPG											annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/82238836-cea9-4cf0-a206-c383310b79f8/	2016-04-05T16:42:21.548589+00:00	/analysis-step-versions/eclip-normalization-step-v-1-0/			revoked				
/files/ENCFF785PDJ/	ENCFF785PDJ	ENCFF785PDJ	/experiments/ENCSR584TCR/	hg19	1_1	1	bed	bed narrowPeak	narrowPeak	587782	eCLIP	K562	bodily fluid,blood		/biosamples/ENCBS931MQO/	TARDBP	/files/ENCFF785PDJ/@@download/ENCFF785PDJ.bed.gz	/files/ENCFF453YOD/,/files/ENCFF887NON/		ENCLB754PZD											annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/82238836-cea9-4cf0-a206-c383310b79f8/	2016-04-05T16:45:23.625378+00:00	/analysis-step-versions/eclip-normalization-step-v-1-0/			revoked				
/files/ENCFF557WJG/	ENCFF557WJG	ENCFF557WJG	/experiments/ENCSR893RAV/	hg19	1_1	1	bed	bed narrowPeak	narrowPeak	972729	eCLIP	K562	bodily fluid,blood		/biosamples/ENCBS865VEQ/	U2AF2	/files/ENCFF557WJG/@@download/ENCFF557WJG.bed.gz	/files/ENCFF092WRE/,/files/ENCFF097VMD/		ENCLB060SHS											annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/82238836-cea9-4cf0-a206-c383310b79f8/	2016-04-05T16:45:25.421397+00:00	/analysis-step-versions/eclip-normalization-step-v-1-0/			revoked				
/files/ENCFF356JGP/	ENCFF356JGP	ENCFF356JGP	/experiments/ENCSR769UEW/	hg19	2_1	2	bed	bed narrowPeak	narrowPeak	503575	eCLIP	HepG2	endocrine gland,exocrine gland,liver,epithelium		/biosamples/ENCBS465DEI/	HNRNPA1	/files/ENCFF356JGP/@@download/ENCFF356JGP.bed.gz	/files/ENCFF804BLC/,/files/ENCFF205PBQ/		ENCLB352MVW											annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/82238836-cea9-4cf0-a206-c383310b79f8/	2016-04-05T16:45:19.945997+00:00	/analysis-step-versions/eclip-normalization-step-v-1-0/			revoked				
/files/ENCFF594WVG/	ENCFF594WVG	ENCFF594WVG	/experiments/ENCSR773KRC/	hg19	1_1	1	bed	bed narrowPeak	narrowPeak	863601	eCLIP	HepG2	endocrine gland,exocrine gland,liver,epithelium		/biosamples/ENCBS547JWV/	SRSF9	/files/ENCFF594WVG/@@download/ENCFF594WVG.bed.gz	/files/ENCFF593PCX/,/files/ENCFF849LMJ/		ENCLB651XZA											annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/82238836-cea9-4cf0-a206-c383310b79f8/	2016-04-05T16:43:03.013573+00:00	/analysis-step-versions/eclip-normalization-step-v-1-0/			revoked				
/files/ENCFF270UPC/	ENCFF270UPC	ENCFF270UPC	/experiments/ENCSR773KRC/	hg19	2_1	2	bed	bed narrowPeak	narrowPeak	581129	eCLIP	HepG2	endocrine gland,exocrine gland,liver,epithelium		/biosamples/ENCBS537ADD/	SRSF9	/files/ENCFF270UPC/@@download/ENCFF270UPC.bed.gz	/files/ENCFF709HAD/,/files/ENCFF849LMJ/		ENCLB383HSP											annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/82238836-cea9-4cf0-a206-c383310b79f8/	2016-04-05T16:43:08.056750+00:00	/analysis-step-versions/eclip-normalization-step-v-1-0/			revoked				
/files/ENCFF926YVD/	ENCFF926YVD	ENCFF926YVD	/experiments/ENCSR623VEQ/	hg19	2_1	2	bed	bed narrowPeak	narrowPeak	766644	eCLIP	HepG2	endocrine gland,exocrine gland,liver,epithelium		/biosamples/ENCBS537ADD/	TIA1	/files/ENCFF926YVD/@@download/ENCFF926YVD.bed.gz	/files/ENCFF485LRS/,/files/ENCFF482VTM/		ENCLB374RYB											annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/82238836-cea9-4cf0-a206-c383310b79f8/	2016-04-05T16:42:58.204663+00:00	/analysis-step-versions/eclip-normalization-step-v-1-0/			revoked				
/files/ENCFF453WXP/	ENCFF453WXP	ENCFF453WXP	/experiments/ENCSR861PAR/	GRCh38	1_1	1	bed	bed narrowPeak	narrowPeak	175307	eCLIP	K562	bodily fluid,blood		/biosamples/ENCBS931MQO/	NONO	/files/ENCFF453WXP/@@download/ENCFF453WXP.bed.gz	/files/ENCFF351ATM/,/files/ENCFF701APQ/		ENCLB635FWC											annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/82238836-cea9-4cf0-a206-c383310b79f8/	2016-09-13T17:26:12.589096+00:00	/analysis-step-versions/eclip-normalization-step-v-1-0/			revoked				
/files/ENCFF342CVS/	ENCFF342CVS	ENCFF342CVS	/experiments/ENCSR366YOG/	GRCh38	1_1	1	bed	bed narrowPeak	narrowPeak	162036	eCLIP	K562	bodily fluid,blood		/biosamples/ENCBS517UIR/	QKI	/files/ENCFF342CVS/@@download/ENCFF342CVS.bed.gz	/files/ENCFF698BKX/,/files/ENCFF070RME/		ENCLB423YJJ											annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/82238836-cea9-4cf0-a206-c383310b79f8/	2016-09-13T20:36:38.231271+00:00	/analysis-step-versions/eclip-normalization-step-v-1-0/			revoked				
/files/ENCFF442UPB/	ENCFF442UPB	ENCFF442UPB	/experiments/ENCSR057DWB/	hg19	2_1	2	bed	bed narrowPeak	narrowPeak	1110229	eCLIP	K562	bodily fluid,blood		/biosamples/ENCBS549CIX/	TIA1	/files/ENCFF442UPB/@@download/ENCFF442UPB.bed.gz	/files/ENCFF900OHV/,/files/ENCFF644ZWS/		ENCLB868TFN											annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/82238836-cea9-4cf0-a206-c383310b79f8/	2016-08-18T18:36:58.573383+00:00	/analysis-step-versions/eclip-normalization-step-v-1-0/			revoked				
/files/ENCFF477IOM/	ENCFF477IOM	ENCFF477IOM	/experiments/ENCSR057DWB/	hg19	1_1	1	bed	bed narrowPeak	narrowPeak	1009706	eCLIP	K562	bodily fluid,blood		/biosamples/ENCBS126AJR/	TIA1	/files/ENCFF477IOM/@@download/ENCFF477IOM.bed.gz	/files/ENCFF314LSF/,/files/ENCFF644ZWS/		ENCLB274AUW											annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/82238836-cea9-4cf0-a206-c383310b79f8/	2016-08-18T18:36:54.248499+00:00	/analysis-step-versions/eclip-normalization-step-v-1-0/			revoked				
/files/ENCFF781KGR/	ENCFF781KGR	ENCFF781KGR	/experiments/ENCSR584TCR/	GRCh38	2_1	2	bed	bed narrowPeak	narrowPeak	317510	eCLIP	K562	bodily fluid,blood		/biosamples/ENCBS253VOZ/	TARDBP	/files/ENCFF781KGR/@@download/ENCFF781KGR.bed.gz	/files/ENCFF524PYO/,/files/ENCFF394DDJ/		ENCLB844WUK											annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/82238836-cea9-4cf0-a206-c383310b79f8/	2016-09-13T16:54:11.135653+00:00	/analysis-step-versions/eclip-normalization-step-v-1-0/			revoked				
/files/ENCFF459AMC/	ENCFF459AMC	ENCFF459AMC	/experiments/ENCSR057DWB/	GRCh38	1_1	1	bed	bed narrowPeak	narrowPeak	398684	eCLIP	K562	bodily fluid,blood		/biosamples/ENCBS126AJR/	TIA1	/files/ENCFF459AMC/@@download/ENCFF459AMC.bed.gz	/files/ENCFF080VML/,/files/ENCFF910OEJ/		ENCLB274AUW											annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/82238836-cea9-4cf0-a206-c383310b79f8/	2016-09-16T23:23:27.126171+00:00	/analysis-step-versions/eclip-normalization-step-v-1-0/			revoked				
/files/ENCFF104ASV/	ENCFF104ASV	ENCFF104ASV	/experiments/ENCSR290VLT/	hg19	1_1	1	bed	bed narrowPeak	narrowPeak	557423	eCLIP	HepG2	endocrine gland,exocrine gland,liver,epithelium		/biosamples/ENCBS074YUC/	MATR3	/files/ENCFF104ASV/@@download/ENCFF104ASV.bed.gz	/files/ENCFF764PHF/,/files/ENCFF790VFN/		ENCLB985KTR											annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/82238836-cea9-4cf0-a206-c383310b79f8/	2016-08-04T10:58:50.792074+00:00	/analysis-step-versions/eclip-normalization-step-v-1-0/			archived				
/files/ENCFF571NRK/	ENCFF571NRK	ENCFF571NRK	/experiments/ENCSR412NOW/	GRCh38	2_1	2	bed	bed narrowPeak	narrowPeak	278649	eCLIP	K562	bodily fluid,blood		/biosamples/ENCBS270GGH/	HNRNPM	/files/ENCFF571NRK/@@download/ENCFF571NRK.bed.gz	/files/ENCFF379LZD/,/files/ENCFF532ADX/		ENCLB287JOM											annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/82238836-cea9-4cf0-a206-c383310b79f8/	2016-09-13T16:52:02.060851+00:00	/analysis-step-versions/eclip-normalization-step-v-1-0/			revoked				
/files/ENCFF009ERS/	ENCFF009ERS	ENCFF009ERS	/experiments/ENCSR893RAV/	GRCh38	2_1	2	bed	bed narrowPeak	narrowPeak	502773	eCLIP	K562	bodily fluid,blood		/biosamples/ENCBS666SJB/	U2AF2	/files/ENCFF009ERS/@@download/ENCFF009ERS.bed.gz	/files/ENCFF936JSP/,/files/ENCFF227TON/		ENCLB959MMV											annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/82238836-cea9-4cf0-a206-c383310b79f8/	2016-09-13T17:11:19.497359+00:00	/analysis-step-versions/eclip-normalization-step-v-1-0/			revoked				
/files/ENCFF828YIT/	ENCFF828YIT	ENCFF828YIT	/experiments/ENCSR366YOG/	hg19	1_1	1	bed	bed narrowPeak	narrowPeak	385453	eCLIP	K562	bodily fluid,blood		/biosamples/ENCBS517UIR/	QKI	/files/ENCFF828YIT/@@download/ENCFF828YIT.bed.gz	/files/ENCFF372LCI/,/files/ENCFF849FKQ/		ENCLB423YJJ											annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/82238836-cea9-4cf0-a206-c383310b79f8/	2016-04-05T16:55:23.196388+00:00	/analysis-step-versions/eclip-normalization-step-v-1-0/			revoked				
/files/ENCFF444TCK/	ENCFF444TCK	ENCFF444TCK	/experiments/ENCSR202BFN/	hg19	1_1	1	bed	bed narrowPeak	narrowPeak	3025512	eCLIP	HepG2	endocrine gland,exocrine gland,liver,epithelium		/biosamples/ENCBS836LJE/	U2AF2	/files/ENCFF444TCK/@@download/ENCFF444TCK.bed.gz	/files/ENCFF555WXD/,/files/ENCFF045UZN/		ENCLB673EEU			True								annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/82238836-cea9-4cf0-a206-c383310b79f8/	2016-11-30T18:13:53.757749+00:00	/analysis-step-versions/eclip-normalization-step-v-1-0/			released				
/files/ENCFF618ZPP/	ENCFF618ZPP	ENCFF618ZPP	/experiments/ENCSR365NVO/	GRCh38	2_1	2	bed	bed narrowPeak	narrowPeak	749886	eCLIP	K562	bodily fluid,blood		/biosamples/ENCBS110VVJ/	TRA2A	/files/ENCFF618ZPP/@@download/ENCFF618ZPP.bed.gz	/files/ENCFF846XXE/,/files/ENCFF068LVA/		ENCLB938TSS											annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/82238836-cea9-4cf0-a206-c383310b79f8/	2016-11-30T19:16:22.000771+00:00	/analysis-step-versions/eclip-normalization-step-v-1-0/			released				
/files/ENCFF288SMV/	ENCFF288SMV	ENCFF288SMV	/experiments/ENCSR154HRN/	GRCh38	2_1	2	bed	bed narrowPeak	narrowPeak	132946	eCLIP	K562	bodily fluid,blood		/biosamples/ENCBS328LML/	HNRNPA1	/files/ENCFF288SMV/@@download/ENCFF288SMV.bed.gz	/files/ENCFF876SGL/,/files/ENCFF494XRE/		ENCLB932JNU											annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/82238836-cea9-4cf0-a206-c383310b79f8/	2016-09-13T16:21:04.055668+00:00	/analysis-step-versions/eclip-normalization-step-v-1-0/			revoked				
/files/ENCFF210QRC/	ENCFF210QRC	ENCFF210QRC	/experiments/ENCSR314UMJ/	hg19	2_1	2	bed	bed narrowPeak	narrowPeak	734327	eCLIP	HepG2	endocrine gland,exocrine gland,liver,epithelium		/biosamples/ENCBS015PAC/	TRA2A	/files/ENCFF210QRC/@@download/ENCFF210QRC.bed.gz	/files/ENCFF693CSS/,/files/ENCFF413FAM/		ENCLB690VOR			True								annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/82238836-cea9-4cf0-a206-c383310b79f8/	2016-11-30T18:10:13.947010+00:00	/analysis-step-versions/eclip-normalization-step-v-1-0/			released				
/files/ENCFF055IIM/	ENCFF055IIM	ENCFF055IIM	/experiments/ENCSR623VEQ/	hg19	1_1	1	bed	bed narrowPeak	narrowPeak	1849310	eCLIP	HepG2	endocrine gland,exocrine gland,liver,epithelium		/biosamples/ENCBS547JWV/	TIA1	/files/ENCFF055IIM/@@download/ENCFF055IIM.bed.gz	/files/ENCFF878IQT/,/files/ENCFF482VTM/		ENCLB309QWE											annotation	peaks			Gene Yeo, UCSD	ENCODE	/analysis-step-runs/82238836-cea9-4cf0-a206-c383310b79f8/	2016-11-30T18:09:52.065109+00:00	/analysis-step-versions/eclip-normalization-step-v-1-0/			released				
